0.042380635	0.012358688	-0.021698033	0.04699106	-0.024450159	-0.037804008	-0.04018625	-0.0008554831	0.035670605	-0.022136891	0.008624278	0.02679595	0.0076155066	-0.049012627	-0.048921954	-0.029507447
0.13183095	0.065259784	0.13930222	0.07144754	0.06980394	-0.13951376	-0.048032477	-0.11118986	-0.14894105	-0.10857038	0.08107721	-0.13474022	0.14461975	0.06172339	-0.09203892	0.13127494
0.08048833	0.0946231	0.1279056	0.10334674	0.09854142	-0.05763296	-0.056917537	-0.1424167	-0.10331448	-0.05230042	0.07594533	-0.05914	0.06555048	0.072938755	-0.12499981	0.10834946
-0.044052705	-0.07753919	-0.014999767	-0.024961652	0.082284056	-0.04185284	-0.05022048	-0.05598745	-0.09683477	0.017457819	0.06559011	0.023478994	0.02715646	0.04340769	-0.05990871	-0.0530172
0.10159116	0.047895193	0.13078432	0.15858968	0.16701612	-0.07067324	-0.121722095	-0.11990204	-0.097339116	-0.08655705	0.12203543	-0.09121188	0.061391577	0.096962556	-0.08878438	0.05421384
0.120090686	0.1148629	0.07695276	0.16505225	0.10159984	-0.05340107	-0.10527054	-0.06490946	-0.13834067	-0.06409934	0.043841504	-0.14443344	0.15140091	0.13534114	-0.08264752	0.15485054
0.13487075	0.18403478	0.16990562	0.15940656	0.17448282	-0.10635449	-0.19447707	-0.120229736	-0.14404546	-0.1207905	0.14864558	-0.19955014	0.14192392	0.1511259	-0.15725641	0.18860543
0.08380706	0.041135125	0.12312418	0.11291857	0.053423487	-0.13321543	-0.06695096	-0.05805311	-0.053661454	-0.059396274	0.08390149	-0.030520063	0.1113476	0.098238915	-0.040975366	0.07852805
0.093544	0.09016198	0.14007144	0.07401284	0.0715755	-0.068287514	-0.08040423	-0.1157503	-0.12546468	-0.10515664	0.08948277	-0.10280802	0.08703925	0.114668466	-0.09088873	0.08938462
-0.021693315	-0.13903514	-0.03416424	-0.07892544	-0.07426929	0.07961905	0.06391757	-0.017405828	0.04423503	0.12057859	-0.14292836	0.08491978	-0.10314813	-0.05243813	0.07237636	-0.01679849
0.046433825	0.00814079	0.08342349	0.08370489	0.084912315	0.00061970967	0.026989788	-0.07230403	-0.050445843	-0.029229486	0.0648292	-0.07090643	0.07405324	-0.0048553627	-0.07248412	0.034052614
0.085441284	0.046669234	0.12209557	0.058732413	0.08635676	-0.13666157	-0.09292432	-0.077174634	-0.049685385	-0.078192376	0.06734219	-0.11998843	0.058376316	0.09395232	-0.06863024	0.10201505
0.060639862	-0.025858078	-0.052657027	-0.050307915	0.06817595	-0.08370633	-0.05083529	-0.03981567	-0.114201315	-0.03799421	0.04204786	-0.07590891	0.05176082	0.047271505	0.0129321255	0.03705654
0.099046305	0.14546894	0.12689798	0.12326288	0.1438599	-0.08844601	-0.15797427	-0.105242305	-0.16884752	-0.17133433	0.07053879	-0.11034141	0.091432475	0.13508967	-0.07064219	0.066216245
0.021331359	-0.041965105	-0.0019853215	-0.06729506	-0.03163948	0.07910531	0.012420439	-0.041240767	0.047926933	-0.016192833	0.030433355	0.028542943	-0.03887627	-0.014364112	-0.028524362	0.031338055
0.104796454	0.061493136	0.0148848025	0.06926273	0.044988602	-0.05813017	-0.117314376	-0.11643702	-0.10064948	-0.050302595	0.0657565	-0.0584382	0.08139209	0.075344004	-0.094900295	0.107914284
0.1694033	0.104836546	0.16061479	0.18768269	0.124354765	-0.15397824	-0.111792035	-0.15927018	-0.14523564	-0.20029418	0.10683388	-0.11496887	0.14835463	0.15525854	-0.13988747	0.16745275
0.076217614	0.03175292	0.067525454	0.074759364	0.048970837	-0.056975085	-0.01832204	-0.04167895	-0.10694305	-0.107573025	0.034810007	-0.085191965	0.04856767	0.07517135	-0.014219012	0.10203242
0.039139926	0.0067215627	0.06494532	0.07004392	0.050484445	-0.059370115	-0.07505565	-0.107062355	-0.10951767	-0.08807632	0.106125414	-0.10059967	0.13495316	0.04429615	-0.08439676	0.059988376
-0.07140814	-0.10567244	-0.07325539	-0.06941557	0.028494067	0.033873726	-0.003236747	0.029069228	0.006152365	0.028973816	-0.10865223	0.052996684	0.01644388	-0.08825641	0.101317205	-0.059808362
0.023232808	0.07196304	0.05863727	0.11758709	0.12449603	-0.10300921	-0.023588208	-0.09068558	-0.10505315	-0.083228596	0.05853253	-0.06786751	0.036893904	0.05328657	-0.07478689	0.09445874
0.09565704	0.11311338	0.09478654	0.115095876	0.085293815	-0.09955392	-0.15518509	-0.08489252	-0.1628578	-0.105280645	0.12578428	-0.17509174	0.13732435	0.080801	-0.1046269	0.118014954
-0.010019384	-0.09720755	-0.05313185	0.020626586	-0.007903242	0.0026378718	0.027172338	-0.010693432	0.025599912	-0.0040954496	-0.026032403	0.03328959	-0.038687423	0.049690127	0.033551276	-0.0062134466
0.045942616	-0.0060322797	0.019546889	0.04154567	0.02185365	-0.0103549985	-0.06826532	0.008308508	0.02526103	-0.07998536	0.026601728	-0.03274488	0.0139389	0.049430273	-0.051069263	0.027303582
0.06888019	0.08951317	0.055502962	0.061712597	0.08208208	-0.098337084	-0.13978429	-0.083302125	-0.11238028	-0.07245809	0.061073784	-0.065938175	0.05114091	0.15287252	-0.13738172	0.08711223
0.042336293	0.0764231	0.02326471	0.017796196	0.06864718	-0.03561515	-0.076958686	-0.05831198	-0.07276415	-0.10421701	0.004085766	-0.044738624	0.03192521	0.057513613	-0.06457637	0.020667044
0.010123056	0.05480169	0.06328646	0.0030928473	0.067760654	-0.067552194	-0.04759438	-0.09491034	-0.012830974	-0.0725447	0.06772778	-0.050986588	0.06572624	0.034109984	-0.02155228	0.07877771
0.093072295	0.07715424	0.11381907	0.056052364	0.055147387	-0.12510833	-0.13714828	-0.08260704	-0.11770008	-0.074190564	0.122429565	-0.04902906	0.09916076	0.08869623	-0.119241275	0.096534304
-0.020828841	-0.001325804	-0.051921394	0.029360378	-0.0065254946	0.0033854016	0.057042073	-0.010792835	-0.019154418	-0.08010751	-0.0142484065	0.02878708	-0.047079492	0.009963563	-0.022619504	0.03627748
0.10518468	0.13507946	0.08673337	0.14204137	0.1165897	-0.122503996	-0.09490043	-0.11896859	-0.0750509	-0.14549848	0.04295984	-0.15849808	0.1030208	0.10919519	-0.1385601	0.09048962
0.07751739	0.0676081	0.069730595	0.06407762	0.06670427	-0.06839912	-0.017647393	-0.033217855	-0.015186615	0.01293923	0.06188268	-0.038255364	0.061073966	0.098282926	-0.06862746	0.014245608
0.17180595	0.08485651	0.085008375	0.12249431	0.15812819	-0.16875361	-0.1200893	-0.0685037	-0.10979612	-0.1118564	0.12951934	-0.14128673	0.17667267	0.15284863	-0.17814994	0.112515435
0.04395212	0.07538286	0.030210555	0.058551166	0.07150628	-0.049290314	-0.061021134	-0.07369635	-0.10074651	-0.0800223	0.1304533	-0.07077936	0.039080713	0.12343167	-0.039358243	0.036960375
0.12266208	0.056206696	0.08910992	0.022610333	0.08481954	-0.08006452	-0.10399354	-0.052720632	-0.020916406	-0.060120694	0.11057864	-0.031675637	0.08109571	0.11450982	-0.03904029	0.023197733
-0.00039076444	-0.06822124	0.0038205911	-0.05077905	0.023420602	-0.06095271	0.004843739	-0.029013833	0.040966406	-0.010153411	0.04488665	-0.022579497	0.027907213	-0.033728354	-0.005083396	0.060493942
0.08209492	-0.0072701587	0.095945455	0.06362884	0.071452595	-0.07576768	-0.083593436	-0.13713968	-0.11711573	-0.0756408	0.0492199	-0.029922897	0.06075297	0.07225735	-0.049859896	0.06581249
-0.0010141243	0.05378082	0.016207382	-0.010567866	0.012444633	0.0011685322	-0.037056528	-0.056037962	-0.034573052	0.01669766	-0.03534797	-0.006787413	0.100534655	-0.0010404473	-0.03198196	0.0068282215
0.0031143227	0.020923223	0.075215705	0.06157118	-0.009070463	-0.0383014	-0.015140697	-0.05096618	-0.06307465	-0.095447086	0.057346396	-0.032023024	0.086732745	0.06315252	-0.041660305	0.020569686
0.048010867	0.047560982	0.03053355	-0.016918667	-0.006542547	-0.0060629924	-0.06852175	-0.079493724	-0.04482334	0.018072437	0.008824335	-0.0852225	0.015630553	0.033368457	-0.041362174	-0.008373248
-0.048718296	0.016607547	-0.08931952	-0.030210366	0.031272206	0.03272595	0.026056364	0.022069424	0.0036905939	0.07252121	-0.09420315	0.00029946875	-0.042820826	-0.06724942	0.06176755	-0.10159889
0.1185387	0.12005443	0.0819677	0.053016458	0.048543163	-0.13781114	-0.07918237	-0.11908942	-0.08661696	-0.07135274	0.13487904	-0.11584067	0.14377838	0.106977865	-0.069678865	0.09283201
0.075039014	0.07447801	0.05269667	0.074729055	0.13188124	-0.048302907	-0.07310607	-0.12845673	-0.14520517	-0.06916608	0.044994757	-0.065812685	0.11994036	0.059199933	-0.0725513	0.09222217
0.0077693383	0.07001375	-0.016201006	0.02162377	-0.006676005	-0.01842963	-0.043464277	-0.05609405	-0.039962526	-0.005306151	0.0066160406	-0.08902259	0.053465866	0.07606831	-0.01804381	0.028844817
0.07287161	0.049628075	0.105370946	0.048477646	0.04878117	-0.04408234	-0.12298669	-0.1291679	-0.09963937	-0.114373595	0.07690505	-0.10349548	0.08794554	0.09424068	-0.077616125	0.10245043
0.028856205	-0.0042808787	0.05425104	0.053937245	0.08037414	-0.02774218	-0.06066389	-0.060999226	-0.09380318	-0.023317896	0.004621143	-0.040024005	0.08314381	0.07035898	-0.0622052	0.042702463
-0.0050408524	-0.0035204575	0.044566143	0.008617487	-0.027761709	-0.03191846	-0.09818236	-0.07686138	-0.0099804895	-0.069695	0.05359394	-0.032808516	0.032511115	-0.0033441402	-0.022783123	-0.0038813844
-0.0071017253	-0.029233484	0.07781608	0.060056146	0.03369304	0.008110857	-0.02677652	0.01543873	-0.035013013	-0.042032655	0.030179858	-0.05857976	0.062035244	-0.011578652	-0.04457191	0.04539699
-0.080906875	-0.1147278	-0.028142478	-0.06980009	0.0033706184	0.09659092	0.0017442601	0.018654546	0.04934661	0.08683895	-0.03243338	0.12581488	-0.07332146	-0.075755045	0.081297755	0.0437403
0.16308667	0.11018018	0.123317115	0.1583274	0.10311396	-0.16355373	-0.11070956	-0.08669123	-0.18474725	-0.19356532	0.17734103	-0.14400527	0.14806855	0.13417538	-0.13684447	0.12163002
0.06300025	0.0457569	0.024190001	0.09278425	0.08224749	-0.048696782	-0.0842473	0.0024925147	-0.01964739	-0.005438817	0.08385182	0.013426092	0.08219859	0.08344356	-0.051722556	0.030212853
-0.04330459	-0.10280346	-0.06916508	-0.05675507	-0.035729866	-0.020861698	-0.025188789	0.032019436	0.034693573	0.028103858	-0.042534534	0.017403172	-0.0049065235	0.022482084	0.0053052646	-0.03865378
0.07419163	0.0069069723	-0.06443065	0.027703378	0.023524953	0.055080187	-0.016457543	-0.033573866	-0.054269124	-0.051719356	0.040154397	-0.04234292	-0.023779368	-0.026141882	0.029297251	0.016974563
0.0928775	0.06469903	0.039656162	0.060654182	0.0579245	-0.013721886	-0.10255025	-0.07649942	-0.05855175	-0.057942867	0.036647998	-0.085995995	0.018727656	0.0036328407	-0.015292142	0.0058115204
-0.033697948	-0.044344977	-0.035714794	0.008131537	-0.024793936	0.08926648	0.032307066	0.008726597	0.061129224	0.06456237	-0.022708977	0.055341385	0.028361622	-0.061566018	0.07122916	-0.08759616
0.010538044	-0.015761377	-0.03617012	0.006868075	0.009477437	-0.026290784	-0.067227215	0.0022158239	0.035578005	-0.019657776	-0.06338721	-0.06279356	0.040940396	0.04927645	0.013533763	-0.0648505
0.09515233	0.09500997	0.13660641	0.06053478	0.06851094	-0.11696485	-0.13342483	-0.09471632	-0.033497155	-0.13757987	0.08984817	-0.09074381	0.09116788	0.12768833	-0.13946877	0.12720197
0.15675092	0.038885828	0.0814555	0.1483121	0.13140191	-0.08650637	-0.050399873	-0.10410691	-0.15015712	-0.10826527	0.0925412	-0.13821703	0.090571955	0.15666573	-0.13712025	0.11511201
0.1631611	0.12257992	0.15658881	0.08449355	0.09231499	-0.11091381	-0.07332347	-0.1415182	-0.16152719	-0.08649616	0.10812246	-0.096143246	0.1315351	0.08152627	-0.14692692	0.11026957
-0.14731227	-0.14400129	-0.038039364	-0.06474373	-0.06746532	0.028864942	0.11787173	0.09618824	0.13428769	0.11107109	-0.16131572	0.11677072	-0.12461417	-0.126142	0.09675962	-0.06337259
0.097136706	0.027922342	0.096780375	-0.0065009743	0.03771267	-0.06263595	-0.045487326	-0.05515843	-0.072732665	-0.06461981	0.04915317	-0.031464387	0.052287277	0.088495195	0.028230244	-0.005200418
0.0024736302	0.008527873	-0.03431016	-0.00037010308	-0.019675255	0.019924136	0.011314504	-0.051368687	-0.0193528	-0.03705765	-0.042846374	0.019484052	-0.0032361567	-0.012818421	-0.018903391	-0.04936214
0.05468769	0.082248524	0.07877073	0.08161214	0.03200727	-0.11356662	-0.030143661	-0.08602834	-0.0653568	-0.03052391	0.01575717	-0.09333076	0.072238006	0.10943706	-0.06473061	0.050069556
0.0951866	0.041389678	0.029664788	0.061492857	0.082589254	-0.023761626	0.0053731515	-0.09109638	-0.063162774	-0.10629518	0.05002876	-0.04812092	0.06962771	0.03450283	-0.048229378	0.024893688
-0.087068535	-0.1549404	-0.04065281	-0.047398593	-0.057566233	0.08847218	0.08414883	0.13395886	0.10730414	0.123466715	-0.091556735	0.061935417	-0.16199596	-0.05008771	0.065895855	-0.07492
0.044092733	-0.015037701	0.057908084	0.07126278	0.042187687	-0.046840157	-0.061673686	-0.08201704	-0.09565229	-0.09358283	0.09541275	-0.043100942	0.051025424	0.089254156	-0.05066059	0.13603742
0.10735117	0.10275207	0.056775156	0.09451047	0.12392728	-0.054660965	-0.050187863	-0.11628256	-0.047725756	-0.05997881	0.08398592	-0.04825791	0.12616521	0.1179795	-0.09913498	0.051703133
0.1181943	0.08710764	0.10878631	0.11357389	0.06321129	-0.10165638	-0.007814603	-0.042499255	-0.076458074	-0.05914019	0.022699099	-0.11738809	0.09762872	0.09712045	-0.04259006	0.036654416
0.058097795	0.062196575	0.07865107	0.11533176	0.11783213	-0.12175712	-0.044466715	-0.1338456	-0.14619525	-0.1253191	0.13732012	-0.07826261	0.07816589	0.13808653	-0.07240551	0.02889704
0.032648075	0.022783456	0.046618164	0.10323151	0.030260723	-0.05116924	-0.027734533	-0.08290507	-0.010704574	-0.016530847	0.07521094	-0.07821399	0.08621349	0.02363136	-0.06494673	0.08917397
0.05125506	0.12046597	0.041081496	0.06845239	0.11779754	-0.11123513	-0.05215226	-0.04177229	-0.070701234	-0.07975428	0.11215621	-0.07821879	0.056144867	0.048670575	-0.109226204	0.07092748
